STORE_NUMBER,STORE_NAME,CITY,STATE,LATITUDE,LONGITUDE,ADDRESS1,ZIP_CODE,L1_CATEGORY,L2_SUBCATEGORY,SERVICE_CODE,SERVICE_NAME,TRANSACTION_COUNT,OFFERS_SERVICE,BRAND,DMA_CODE,DMA_NAME,STORE_MODEL,PROPOSED_MODEL,REGION_NUM,REGION_VP,DISTRICT_NUM,DISTRICT_MGR
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Other,Uncategorized,TUPW,REAR SWAYBAR LINKS,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Other,Uncategorized,SSIGN,SHAKER SIGN CUSTOMER,2,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Other,Uncategorized,TUPW,oil line,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Other,Uncategorized,TUPW,purge solenoid,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Other,Uncategorized,TUPW,rack and pinion,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Other,Uncategorized,TUPW,rear shocks,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Other,Uncategorized,TUPW,trans bolt extract,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Other,Uncategorized,TUPW,transcooler,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Other,Uncategorized,TUPW,washer motor,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Other,Uncategorized,TUPW,wires,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Shop & Misc,Lug Nut Service,LNT,!LUG NUT TORQUE,5,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Shop & Misc,Shop Labor,MLAB,SHOP LABOR,16,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Shop & Misc,Shop Labor,CSLAB,SHOP LABOR (CUSTOMER SUPPLIED PARTS),2,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Shop & Misc,Shop Supplies,%SHOP%,SHOP SUPPLIES,41,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Suspension & Steering,Suspension / Steering Labor,TUPW,SUSPENSION WORK,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Suspension & Steering,Suspension / Steering Labor,TUPW,steering tie rod end,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Suspension & Steering,Suspension / Steering Labor,TUPW,trunk struts,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Transmission,Transmission Fluid Exchange,MVATF,DMX GLOBAL SYN ATF,5,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Transmission,Transmission Fluid Exchange,ATS1,TRANSMISSION FLUID EXCHANGE,5,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Wiper Blades,Front Wiper Blades,19BB,19BB PREMIUM WIPER BLADE,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Wiper Blades,Front Wiper Blades,22BB,22BB PREMIUM WIPER BLADE,6,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Wiper Blades,Front Wiper Blades,24BB,24BB PREMIUM WIPER BLADE,1,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8099,Grease Monkey #8099,Natchez,MS,31.546718,-91.374209,268 SGT Prentiss Drive,39120,Wiper Blades,Front Wiper Blades,26BB,26BB PREMIUM WIPER BLADE,2,1,Grease Monkey,718,"Jackson, MS",QL+,QL+,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Air Filters,Cabin Air Filter,C38224C,C38224C CABIN AIR FILTER,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Air Filters,Engine Air Filter,A5432,A5432 AIR FILTER,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Air Filters,Engine Air Filter,A6308,A6308 AIR FILTER,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Air Filters,Engine Air Filter,COMM,check windshield wipers also the air filter,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Air Filters,Engine Air Filter,PW,engine air filter,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Battery Replacement,101-1,101-1 GOLD DHGOL,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Battery Replacement,24F-6,24F-6 GOLD DH DHGO,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Battery Replacement,24F-AGM,24F-AGM PLAT AGM D DHGM,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Battery Replacement,35-2,35-2 GOLD DHGOL,2,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Battery Replacement,48H6,48H6 GOLD DH DHGO,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Battery Replacement,65-AGM,65-AGM PLAT AGM D DHGM,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Battery Replacement,75FT-3,75FT-3 GOLD DH DHGO,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Battery Replacement,86-2,86-2 GOLD DH DHGO,2,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Battery Replacement,96R-3,96R-3 GOLD DHGOL,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Battery Replacement,LDESC,Battery Replacement,2,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Battery Service,PW,battery terminal,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Battery Service,LDESC,install battery,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Starting & Charging,PW,ALTERNATOR,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Starting & Charging,LDESC,ALTERNATOR REPLACEMENT,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Starting & Charging,PW,Alternator,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Starting & Charging,PW,alternator,2,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Starting & Charging,PW,alternator connector,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Battery,Starting & Charging,LDESC,install alternator and belt and tensioner,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Fluid,BFS,BRAKE FLUID EXCHANGE,11,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Fluid,DOT4,DOT 3/4 BRAKE FLUID,11,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,COMM,Both rear calipers seized,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,COMM,Brake Inspection,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,FBCK,FREE BRAKE INSPECTION,5,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,FREETR,FREE TIRE ROTATION INCLUDES FREE BRAKE INSPECTION,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,PW,Rear Brake Calipers,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,PW,Rear Caliper,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,LDESC,Rear Caliper/Hoses,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,LDESC,brake caliper/hose,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,PW,front brake caliper,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,PW,front brake calipers,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,PW,front calipers,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,COMM,front wheels touch brake calipers on both driver and passanger side. groove worn into front driver brake caliper squels very loud,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,PW,rear brake calipers\\,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,PW,rear caliper,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Labor,PW,rear driver brake caliper,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads (General),COMM,Brake Pad Check,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads (General),PW,front left and right brake pads,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Front,PW,front brake pads,9,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Front,LDESC,front brake replace,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Front,PW,front brake replace caliper,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Front,PW,front pads,3,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Front,LDESC,install front brakes,2,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Front,LDESC,r&r front pads an rotors r&r rear pads an rotors,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Front,LDESC,replace front outer tie rod ends and front brakes,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Front,LDESC,replace front wheel bearings and front brakes,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,PW,REAR BRAKE PADS,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,COMM,REAR BRAKES,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,LDESC,REPLACEMENT OF REAR PADS AND ROTORS,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,PW,Rear Brake Pads,3,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,COMM,Rear Brakes Grinding,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,PW,Rear brake pads,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,LDESC,clean and adjust rear brakes,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,LDESC,install rear brakes,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,LDESC,reaplace front amd rear brakes,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,PW,rear brake pads,3,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,PW,rear pads,3,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,LDESC,replace front an rear brake pads an rotors,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Brake Pads — Rear,LDESC,replace rear brake pads and rotors and driver rear brake caliper,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors (General),COMM,"Caliper, rotors + pads are customer provided",1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors (General),PW,front right rotor,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors (General),PW,rear left and right rotor,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors (General),LDESC,replace brake pads and rotors,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors — Front,PW,front brake rotors,7,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors — Front,PW,front rotor,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors — Front,PW,front rotors,4,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors — Rear,PW,REAR BRAKE ROTORS,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors — Rear,PW,Rear Brake Rotors,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors — Rear,PW,Rear Brake rotors,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors — Rear,PW,Rear Rotors,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors — Rear,PW,Rear brake Rotors,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors — Rear,PW,rear brake rotors,3,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Rotors — Rear,PW,rear rotors,3,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Suspension / Steering Labor,LDESC,install brakes and sway bars,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,Brake line,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,COMM,"P0504 BRAKE SWITCH A/B CORRELATION, C1201 ENGINE/EV SYSTEM MALFUNCTION",1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,Rear Brake hose,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,Rear Left Brake Hose,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,Rear Right Brake Hose,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,COMM,bleed out brakes,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,brake drum,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,brake drum shoes,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,LDESC,brake hard line replace,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,brake hardware,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,LDESC,brake job,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,COMM,brake job,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,brake line,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,drum brake hardware kit,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,front brake,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,front brake hose,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,front brake hoses,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,front brake pin kit,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,left front brake hose,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,parking brake shoe hardware,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,parking brake shoes,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,rear brake drums,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,rear brake pin kit,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,rear brake shoes,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,LDESC,replace froint an rear brake,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,LDESC,replace front passenger brake line,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,LDESC,replace parking brakes,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Brakes,Uncategorized,PW,rubber brake hose,1,1,SpeeDee,602,Chicago,FS,FS,,,,
8100,SpeeDee Oil Change & Auto Service #8100,Ingleside,IL,42.37284,-88.149569,,60041,Differentials,Gear Oil,80/90,80W-90 GL5 GEAR OIL,1,1,SpeeDee,602,Chicago,FS,FS,,,,
